frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.5078153133392334,0.30012859768337674,0.995315670967102,0.6122573852539063,0.30350608825683595,0.994086503982544,0.43114914894104006,0.38990563286675345,0.9857628345489502,0.6516269207000732,0.4072778065999349,0.9502286314964294
1,0.510003662109375,0.2994234297010634,0.9952387809753418,0.61430983543396,0.3016293631659614,0.9934078454971313,0.42450675964355467,0.3818028344048394,0.9826233983039856,0.6575371265411377,0.39385867648654516,0.9416018128395081
2,0.5124824047088623,0.2969427744547526,0.9952723383903503,0.6172697067260742,0.30281753540039064,0.9938741326332092,0.4265135288238525,0.36307695176866317,0.9829404950141907,0.6659859180450439,0.3893381754557292,0.9361505508422852
3,0.5135125637054443,0.29819429185655383,0.9972147345542908,0.6150549411773681,0.3011612150404188,0.9958024621009827,0.41968584060668945,0.3598143259684245,0.987999439239502,0.6708915710449219,0.3806308322482639,0.9538636803627014
4,0.5119556427001953,0.2941353691948785,0.9955537915229797,0.6191645622253418,0.3007329093085395,0.9940274953842163,0.423618221282959,0.33936407301161026,0.9878877997398376,0.6758498668670654,0.37324998643663193,0.9474246501922607
5,0.5120611190795898,0.2959937625461154,0.997170627117157,0.6176502704620361,0.2995713127983941,0.9959956407546997,0.42252168655395506,0.33538487752278645,0.9916811585426331,0.6801133155822754,0.3586086697048611,0.9627479910850525
6,0.5099138736724853,0.2939451429578993,0.9971420168876648,0.6179943561553956,0.2972320344712999,0.9959470629692078,0.4251699924468994,0.323125966389974,0.9903291463851929,0.6790746212005615,0.335413572523329,0.9622938632965088
7,0.5109002590179443,0.2920271979437934,0.9968354105949402,0.6196402072906494,0.29494811164008244,0.9962204098701477,0.4319424629211426,0.3053214603000217,0.9845074415206909,0.6815090656280518,0.32272928025987413,0.9598667025566101
8,0.5113081455230712,0.29041803148057727,0.997514009475708,0.6188899993896484,0.29286346435546873,0.9961804151535034,0.4294877052307129,0.2972879621717665,0.9904299378395081,0.6824196338653564,0.30597144232855905,0.9630045890808105
9,0.5137943267822266,0.28734041849772135,0.9975473284721375,0.6172037601470948,0.29316914876302086,0.9957256317138672,0.4399153709411621,0.2880578570895725,0.991778552532196,0.6778651237487793,0.2933068593343099,0.962726891040802
10,0.5126494407653809,0.28630286322699655,0.9974627494812012,0.6170483112335206,0.29125535753038195,0.9959327578544617,0.43335886001586915,0.27977447509765624,0.9902440905570984,0.6745935440063476,0.2833737267388238,0.9661312103271484
11,0.5122435092926025,0.2845735337999132,0.9974077343940735,0.616488265991211,0.2920546637641059,0.9958804845809937,0.4313334941864014,0.27039852142333987,0.9875462651252747,0.6691651821136475,0.2763700485229492,0.9626854658126831
12,0.5103309154510498,0.2834237416585286,0.9974097609519958,0.6167850971221924,0.2921212302313911,0.9955819249153137,0.4243586540222168,0.26447991265190973,0.9868372678756714,0.6679350376129151,0.2741589864095052,0.9590120911598206
