frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.4448120594024658,0.41197501288519967,0.9989171028137207,0.6403770923614502,0.42152993943956163,0.9983786344528198,0.3640226602554321,0.7074802822536892,0.9869650602340698,0.6976563453674316,0.6986614651150174,0.9638851881027222
1,0.4506986618041992,0.4129665798611111,0.999202311038971,0.6403557300567627,0.4203300476074219,0.9984750151634216,0.34311470985412595,0.687223137749566,0.9915163516998291,0.7040602684020996,0.6562214745415582,0.9773449897766113
2,0.45129051208496096,0.41205690171983506,0.9993093013763428,0.6404916763305664,0.4186164008246528,0.9986817240715027,0.3344064235687256,0.6572741614447699,0.9944502115249634,0.7089320182800293,0.6242120530870225,0.979781985282898
3,0.4513744354248047,0.412650638156467,0.9994387030601501,0.6386696815490722,0.41754557291666666,0.9989030361175537,0.32460627555847166,0.6248613993326823,0.9963318705558777,0.7174842834472657,0.6111372629801433,0.9811788201332092
4,0.4477729797363281,0.411582522922092,0.9994896650314331,0.6420895099639893,0.4129790835910373,0.9989402890205383,0.31669180393218993,0.5964014265272353,0.9955184459686279,0.718897533416748,0.5784181806776258,0.9749393463134766
5,0.4466845989227295,0.4138234456380208,0.9995726943016052,0.6379378318786622,0.4118783738878038,0.9988705515861511,0.30846965312957764,0.57060301038954,0.9946910738945007,0.719706916809082,0.5540113661024305,0.9654555916786194
6,0.44814105033874513,0.40861875745985243,0.9996370077133179,0.6316654682159424,0.4061955346001519,0.9991673231124878,0.32531373500823973,0.5300011528862847,0.9963775277137756,0.718106460571289,0.5276309967041015,0.9714855551719666
7,0.44758143424987795,0.40615963406032984,0.9996790885925293,0.6285826206207276,0.40032755533854164,0.9992345571517944,0.31695308685302737,0.503663592868381,0.9967717528343201,0.7211169242858887,0.49857181972927517,0.9704552292823792
8,0.4478546142578125,0.4052892896864149,0.9997034668922424,0.6241981983184814,0.39764845106336805,0.9992067217826843,0.31479132175445557,0.47469100952148435,0.9971582889556885,0.7194486618041992,0.4694410112169054,0.972005307674408
9,0.4481459140777588,0.40339838663736977,0.9996633529663086,0.6210764884948731,0.39549793667263455,0.999161958694458,0.3202934980392456,0.4511385175916884,0.9966309666633606,0.7109487056732178,0.44111675686306423,0.9708619117736816
