frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.6206797281901042,0.5774698893229167,0.9993583559989929,0.4000720024108887,0.5792184900354456,0.9992758631706238,0.6652072906494141,0.9285820855034722,0.9649322628974915,0.37642793655395507,0.931519458912037,0.9528036117553711
1,0.6215431213378906,0.5791773478190104,0.9993415474891663,0.40074017842610676,0.5793822111906829,0.9992315769195557,0.6664821624755859,0.9318554348415798,0.9640962481498718,0.3763952573140462,0.9334471525969329,0.9519109725952148
2,0.6229772567749023,0.5791364881727431,0.9993353486061096,0.40207958221435547,0.5794189453125,0.9993473887443542,0.6674339930216472,0.9338584052191841,0.9633675813674927,0.3770583152770996,0.9319104229962384,0.9573472738265991
3,0.6237070719401042,0.5807195027669271,0.9993176460266113,0.40343446731567384,0.5789666635018808,0.9993390440940857,0.6675817489624023,0.9352085254810475,0.9627482891082764,0.37716782887776695,0.9319551821108217,0.9579494595527649
4,0.6243286768595377,0.5797695018627026,0.9994019269943237,0.40383071899414064,0.5790942721896701,0.9993587136268616,0.6682035446166992,0.934513176812066,0.9673640727996826,0.3775373776753744,0.9317882961697048,0.9586123824119568
5,0.6241640090942383,0.5793646353262442,0.999447762966156,0.4045475959777832,0.5788864700882523,0.9993706345558167,0.6683144251505534,0.9311138576931424,0.9692539572715759,0.3778093655904134,0.9306003146701389,0.9571057558059692
6,0.6243960698445638,0.5794914528175636,0.999461829662323,0.40511496861775714,0.5787267049153646,0.9994291663169861,0.6689109802246094,0.9302244963469328,0.9696004390716553,0.3779097239176432,0.9299854419849537,0.95999675989151
7,0.6234447479248046,0.5761234989872686,0.999552309513092,0.4047401428222656,0.578469905146846,0.9994012117385864,0.6732097625732422,0.9176788330078125,0.9720706343650818,0.37223666508992515,0.9266721937391493,0.9532436728477478
8,0.6230983734130859,0.5715064719871238,0.9996386766433716,0.40547924041748046,0.5782350328233506,0.9993249177932739,0.6890192031860352,0.9043467768916378,0.9731836915016174,0.3535180409749349,0.9300247192382812,0.9025987386703491
9,0.6253604253133138,0.5712571320710359,0.9996761083602905,0.40697879791259767,0.5726891411675348,0.9996563196182251,0.7139272689819336,0.9152468080873842,0.9733692407608032,0.3419026374816895,0.8915254946108218,0.9766750335693359
