frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.6253451824188232,0.5695912255181207,0.9994356036186218,0.38042240142822265,0.5720736609564887,0.999763548374176,0.6907938957214356,0.842021009657118,0.9751710891723633,0.29359605312347414,0.853902096218533,0.9873385429382324
1,0.6253443717956543,0.5695880042182074,0.9994356036186218,0.3804220676422119,0.5720740424262153,0.999763548374176,0.6907959938049316,0.8420274522569444,0.9751654267311096,0.2935950756072998,0.8539070977105034,0.9873360991477966
2,0.6249219894409179,0.5686233944363064,0.9995865225791931,0.3794318675994873,0.5712825351291233,0.9997852444648743,0.6997952461242676,0.8364153544108073,0.9811628460884094,0.2822127103805542,0.845658450656467,0.9904667735099792
3,0.6234081268310547,0.5671237521701389,0.9996994733810425,0.38156330585479736,0.5677374521891276,0.9997512698173523,0.7130853176116944,0.8361288282606337,0.9831620454788208,0.2701819896697998,0.8290072970920139,0.9901779294013977
4,0.6236455917358399,0.5653070661756727,0.9998083710670471,0.3814948558807373,0.5664990743001302,0.9997661709785461,0.7262089729309082,0.8198396470811632,0.99042809009552,0.2556164741516113,0.8126087612575955,0.9902334213256836
5,0.6251131534576416,0.5636867947048612,0.9998675584793091,0.38087480068206786,0.5644421895345052,0.9998028874397278,0.7354866027832031,0.8074778238932292,0.9949437975883484,0.24436464309692382,0.7899838765462239,0.993994414806366
6,0.625324821472168,0.5601986355251736,0.9999215602874756,0.3793782234191895,0.5645124647352431,0.9997984766960144,0.7513375282287598,0.7914343092176649,0.9973182082176208,0.2296628475189209,0.7792409261067709,0.9943066239356995
7,0.6238594055175781,0.5544698503282335,0.9999386072158813,0.3754413604736328,0.5603844536675348,0.9997881054878235,0.7606497764587402,0.765226067437066,0.9982823133468628,0.215423321723938,0.7601685418023003,0.9947220087051392
8,0.6270368099212646,0.5531532287597656,0.9999632835388184,0.37076501846313475,0.5611402299669054,0.9997815489768982,0.7729236602783203,0.7428898281521268,0.9992365837097168,0.20341238975524903,0.7394087049696181,0.9951619505882263
9,0.6285444259643554,0.5524110582139757,0.9999639987945557,0.3696230411529541,0.5591934204101563,0.9997612833976746,0.7769240379333496,0.717525143093533,0.999241828918457,0.19707262516021729,0.7199131435818142,0.9958577752113342
10,0.6266048908233642,0.5495481279161242,0.9999654293060303,0.3687612533569336,0.5564308166503906,0.999758780002594,0.7848441123962402,0.6935418023003472,0.9993575215339661,0.1925450325012207,0.6898719787597656,0.9966108202934265
11,0.6257601737976074,0.5473962571885851,0.9999479055404663,0.36737613677978515,0.5556186676025391,0.9997010231018066,0.7871047019958496,0.6683316548665365,0.998740017414093,0.18239228725433348,0.6728226555718316,0.9952529668807983
12,0.6237519264221192,0.5442842271592881,0.9999395608901978,0.3689291477203369,0.5488475799560547,0.9997418522834778,0.7917681694030761,0.6477845509847006,0.998422384262085,0.1885676622390747,0.6490119086371527,0.9952953457832336
13,0.6205332279205322,0.5407136281331381,0.9999395608901978,0.37419495582580564,0.5434622870551216,0.9996527433395386,0.7902334213256836,0.6217784881591797,0.998702883720398,0.19320783615112305,0.6185775756835937,0.9944158792495728
14,0.6182990550994873,0.5337870279947917,0.9998608827590942,0.3837562084197998,0.534530766805013,0.9996237754821777,0.7791653156280518,0.5940227932400174,0.997805655002594,0.19906904697418212,0.6022724999321831,0.9944900274276733
15,0.6162111759185791,0.5275646633572049,0.9998602867126465,0.3873021602630615,0.5311578538682725,0.9995575547218323,0.7680760383605957,0.5683459387885199,0.9986691474914551,0.21315038204193115,0.5937418619791667,0.9961498975753784
16,0.6134696006774902,0.530132802327474,0.9997866749763489,0.38565402030944823,0.5338082631429036,0.9991457462310791,0.7847408294677735,0.5619861602783203,0.9981741905212402,0.22636280059814454,0.5930803087022569,0.9913448095321655
17,0.6114519119262696,0.5282992892795139,0.9997754693031311,0.3855868339538574,0.5349390665690105,0.9991907477378845,0.777891206741333,0.5433634440104167,0.9981791973114014,0.22178735733032226,0.5751883188883463,0.9917278289794922
18,0.6137621879577637,0.5282410939534505,0.9997935891151428,0.38625617027282716,0.5335634019639757,0.9995323419570923,0.7669189929962158,0.528772481282552,0.9974812865257263,0.21650493144989014,0.5526048024495442,0.9949402809143066
19,0.6130079746246337,0.5273971557617188,0.9997419714927673,0.3866182088851929,0.5338146209716796,0.999474823474884,0.7654986381530762,0.5162776099310981,0.9967218041419983,0.2090996742248535,0.543415535820855,0.9932686686515808
20,0.6086069107055664,0.5260118696424696,0.9996902942657471,0.38764257431030275,0.5328370836046007,0.9992087483406067,0.753882884979248,0.5068619622124566,0.9972153902053833,0.20832252502441406,0.5337553236219618,0.9904791712760925
21,0.6054366111755372,0.5254002888997396,0.9996427297592163,0.391233491897583,0.5360831366644965,0.9988627433776855,0.7655436515808105,0.4978662278917101,0.9974948167800903,0.23179771900177001,0.550479507446289,0.9881856441497803
22,0.6061726093292237,0.5240673489040799,0.9996283054351807,0.39121832847595217,0.536204359266493,0.9988512992858887,0.7768310546875,0.4942698584662543,0.9974265694618225,0.2300723075866699,0.5447682698567708,0.9901760220527649
23,0.6046174049377442,0.5241216447618272,0.999620795249939,0.3908805847167969,0.5353830973307292,0.9986671209335327,0.7739652156829834,0.49819446139865453,0.997057318687439,0.2346012830734253,0.5423440721299914,0.9839211702346802
24,0.6048317432403565,0.5230335659450955,0.9996334314346313,0.3914872884750366,0.5352356380886502,0.9986079335212708,0.7760499000549317,0.49769901699490016,0.9972624778747559,0.23763720989227294,0.5433309343126085,0.9854574799537659
25,0.6045682907104493,0.5229919009738498,0.9996020197868347,0.39200868606567385,0.5349276648627387,0.9986497759819031,0.7736985683441162,0.49805865817599826,0.9970217347145081,0.23367562294006347,0.5441415574815538,0.9854468107223511
26,0.6034327983856201,0.5220716688368056,0.9995427131652832,0.39220192432403567,0.535227542453342,0.9987949132919312,0.765793752670288,0.4960881551106771,0.997225284576416,0.22339699268341065,0.5429142422146267,0.9885453581809998
