frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.305113697052002,0.42947302924262154,0.9922897219657898,0.4922821521759033,0.49566718207465277,0.9986795783042908,0.2829715728759766,0.7430140177408854,0.923825204372406,0.6431599617004394,0.8857603285047743,0.9703454375267029
1,0.3038258790969849,0.4245549519856771,0.9947092533111572,0.4923685550689697,0.4907972971598307,0.9992349147796631,0.2809937000274658,0.7372662014431424,0.9533087611198425,0.6434857368469238,0.8964357164171007,0.9763568639755249
2,0.30384900569915774,0.4239808824327257,0.9946666955947876,0.4966744422912598,0.4961621602376302,0.9992819428443909,0.28188261985778806,0.7253587510850694,0.9511526226997375,0.6580039501190186,0.8946701049804687,0.9807542562484741
3,0.30296876430511477,0.421379640367296,0.9927654266357422,0.49625840187072756,0.4971511416965061,0.9993243217468262,0.2833228826522827,0.7095951504177518,0.9374068379402161,0.6682847499847412,0.8837635464138455,0.9855306148529053
4,0.30385417938232423,0.41932779947916665,0.9896034002304077,0.497936487197876,0.49858661227756074,0.9993465542793274,0.2882039546966553,0.7013275146484375,0.903509259223938,0.676884651184082,0.8615731133355035,0.9897818565368652
5,0.30439789295196534,0.41794925265842015,0.9896001815795898,0.4958791732788086,0.49525604248046873,0.9992175102233887,0.28538224697113035,0.6894590589735243,0.9179363250732422,0.6798989295959472,0.8416431003146702,0.9907598495483398
6,0.30095179080963136,0.4167611863878038,0.9839780926704407,0.4961543083190918,0.4981510586208767,0.999204695224762,0.3009311676025391,0.683441162109375,0.8331377506256104,0.7009963989257812,0.8287702772352431,0.9903811812400818
7,0.3025220394134521,0.41341082255045575,0.9835020899772644,0.49719967842102053,0.4989354451497396,0.9992850422859192,0.28794915676116944,0.6462198469373915,0.84323650598526,0.7083716869354248,0.8099894205729167,0.9924784898757935
8,0.3146064758300781,0.40645616319444444,0.9863520860671997,0.4931170463562012,0.4911047193739149,0.9994072914123535,0.2983924388885498,0.6157102372911242,0.9172113537788391,0.7188877105712891,0.785953606499566,0.9952895641326904
9,0.31443562507629397,0.40115555657280816,0.9834064841270447,0.4970863819122314,0.48904444376627604,0.9993618130683899,0.3025388479232788,0.6059522840711805,0.8673627972602844,0.7231679916381836,0.773012203640408,0.9960176348686218
10,0.31139538288116453,0.3986795213487413,0.9730684161186218,0.49553790092468264,0.4845995585123698,0.9993845224380493,0.30257329940795896,0.6017052968343098,0.8408461213111877,0.7187228202819824,0.7641045464409723,0.9972207546234131
11,0.3095334768295288,0.40098995632595485,0.9656996726989746,0.4957685947418213,0.4856669108072917,0.9993568062782288,0.31441733837127683,0.5922789679633247,0.7602491974830627,0.7281101226806641,0.7544379340277778,0.9969577789306641
12,0.30909905433654783,0.40065104166666665,0.9591295123100281,0.49318585395812986,0.48092854817708336,0.9992127418518066,0.3268017053604126,0.581508551703559,0.5931909680366516,0.7291746616363526,0.7180554707845052,0.9968333840370178
13,0.31006457805633547,0.3932696024576823,0.9605445265769958,0.4942054271697998,0.4809163411458333,0.9991422891616821,0.3215204954147339,0.5466047498914931,0.5750986933708191,0.7356561183929443,0.7128305223253039,0.9967603087425232
14,0.31113009452819823,0.39186460706922743,0.9702240824699402,0.49749755859375,0.47868372599283854,0.9992824196815491,0.30950844287872314,0.5013719346788195,0.7606674432754517,0.7443310737609863,0.6860777960883246,0.9970009922981262
15,0.3116706371307373,0.38818613688151044,0.967456579208374,0.5015937805175781,0.4762264675564236,0.9990835189819336,0.3046376943588257,0.4866778055826823,0.8063783645629883,0.7449281692504883,0.6844395955403646,0.9963260293006897
16,0.30994429588317873,0.38711085849338106,0.9554200172424316,0.4963615894317627,0.4703224605984158,0.9985440969467163,0.3041283369064331,0.4649426778157552,0.7326257228851318,0.7435590744018554,0.6557641771104601,0.9958956241607666
17,0.3086381196975708,0.3918182373046875,0.9698129892349243,0.4997379779815674,0.4755744086371528,0.9990290403366089,0.30353589057922364,0.45607003106011285,0.8086775541305542,0.7503250122070313,0.6432309044731988,0.9968446493148804
18,0.30692381858825685,0.39307259453667537,0.9601171612739563,0.4967337608337402,0.4725490993923611,0.9990033507347107,0.32222321033477785,0.46048058403862846,0.6953267455101013,0.7659122943878174,0.6297075907389323,0.996508777141571
19,0.3100774049758911,0.3945161607530382,0.9515821933746338,0.4920501232147217,0.47048318650987414,0.9987902045249939,0.32954351902008056,0.4544608645968967,0.6460741758346558,0.7672953605651855,0.6134290483262804,0.9960464835166931
20,0.3137865781784058,0.40072453816731773,0.9608628153800964,0.4976070404052734,0.4732964833577474,0.9987190961837769,0.30458550453186034,0.44025683932834203,0.8479111194610596,0.7730839729309082,0.6079891204833985,0.9956035614013672
21,0.3117964506149292,0.40920384724934894,0.9297344088554382,0.4951930522918701,0.4673367394341363,0.9980961680412292,0.32037696838378904,0.4387802971733941,0.6244208216667175,0.772955846786499,0.5732777913411459,0.9947239756584167
22,0.31290199756622317,0.409720696343316,0.9367374181747437,0.4969904899597168,0.4648511250813802,0.9979274272918701,0.3244792938232422,0.4307586669921875,0.6039241552352905,0.7689409255981445,0.5359789106580947,0.9954975843429565
23,0.3189462900161743,0.4118115743001302,0.9187666773796082,0.4890132427215576,0.46362779405381943,0.9965632557868958,0.31781854629516604,0.43927730984157987,0.572692334651947,0.7707547664642334,0.5220584021674262,0.9931086301803589
24,0.3211761474609375,0.411054441663954,0.927438497543335,0.48833584785461426,0.45963177151150175,0.9964284300804138,0.3236519813537598,0.4267481486002604,0.5692261457443237,0.768897008895874,0.4990378909640842,0.9935678839683533
25,0.3235282897949219,0.41230731540256077,0.9204242825508118,0.48879432678222656,0.45595457288953994,0.9956896901130676,0.31259799003601074,0.4343332926432292,0.557526707649231,0.7663956165313721,0.4854874081081814,0.9930331707000732
26,0.3233796119689941,0.41099107530381945,0.9366584420204163,0.4973897933959961,0.45770348442925346,0.9963977336883545,0.3016385555267334,0.3911807590060764,0.6634649634361267,0.7658454895019531,0.4780397203233507,0.9940071105957031
27,0.32489333152770994,0.41010360717773436,0.942782998085022,0.4992265224456787,0.4551248338487413,0.9960384368896484,0.29415278434753417,0.3752648671468099,0.7391473054885864,0.7670167922973633,0.4677573733859592,0.9925981760025024
28,0.3266568183898926,0.40580779181586374,0.951435387134552,0.5048670291900634,0.45080519782172307,0.9961040019989014,0.2961092233657837,0.36974207560221356,0.7503316402435303,0.7635865211486816,0.4546436733669705,0.9931886196136475
29,0.3250481128692627,0.41194949679904513,0.9487153887748718,0.5074171543121337,0.45242771572536894,0.9959079027175903,0.2927364110946655,0.3744987063937717,0.7555814385414124,0.7670896053314209,0.44938634236653646,0.9945220947265625
30,0.3229471206665039,0.41238695780436196,0.9716989398002625,0.5146164894104004,0.45130250718858506,0.9970942735671997,0.2808209419250488,0.370245107014974,0.8380905389785767,0.7663132190704346,0.45469822353786893,0.9948344230651855
31,0.3202192306518555,0.4155621846516927,0.9814063310623169,0.5227558612823486,0.45364880032009547,0.9980119466781616,0.2763788938522339,0.3674529605441623,0.8522249460220337,0.7807416439056396,0.4519080268012153,0.9960129261016846
32,0.32122077941894533,0.4166275872124566,0.9787616729736328,0.5213825702667236,0.45552652147081163,0.998005211353302,0.2798471927642822,0.37450692918565537,0.8564647436141968,0.7797268390655517,0.4592463599310981,0.9957396984100342
33,0.32017905712127687,0.4228304545084635,0.9878643155097961,0.532368278503418,0.46481475830078123,0.9985659718513489,0.2694959878921509,0.3702980041503906,0.8984499573707581,0.7875607013702393,0.4728666517469618,0.9959084987640381
34,0.3203336477279663,0.4254101223415799,0.9884032607078552,0.5359196662902832,0.47050628662109373,0.9985621571540833,0.26745665073394775,0.37040587531195746,0.8942015767097473,0.7898897647857666,0.47517386542426215,0.9952231049537659
35,0.3185383081436157,0.42939427693684895,0.9904037714004517,0.5404335021972656,0.47221946716308594,0.9987234473228455,0.26491847038269045,0.37480074564615884,0.8736080527305603,0.7927244663238525,0.4819357130262587,0.9958111047744751
37,0.31807522773742675,0.425690672132704,0.995625376701355,0.5531511306762695,0.46929541693793403,0.9990065693855286,0.2450091600418091,0.36947288513183596,0.9340834021568298,0.7764131546020507,0.5000918070475261,0.9958223104476929
38,0.31935930252075195,0.41951226128472224,0.9955171942710876,0.5611094474792481,0.46251068115234373,0.998798131942749,0.25811216831207273,0.3941635979546441,0.9302950501441956,0.8025754928588867,0.512996334499783,0.9956697225570679
39,0.3221341609954834,0.41561542087131076,0.9966357350349426,0.5678162574768066,0.45776117112901477,0.9991014003753662,0.2499074935913086,0.4024449242485894,0.9503142237663269,0.8084375381469726,0.5121914333767361,0.9956283569335938
40,0.3204150438308716,0.41104812622070314,0.995845377445221,0.5771008491516113,0.4536852518717448,0.9989176988601685,0.2509465217590332,0.4100741492377387,0.8954912424087524,0.7956453800201416,0.5309972127278646,0.9935609102249146
41,0.3211629629135132,0.40765821668836805,0.995876133441925,0.5794079303741455,0.4509128570556641,0.9988038539886475,0.2511350154876709,0.4116647508409288,0.897827684879303,0.7802564620971679,0.5492698669433593,0.9926315546035767
42,0.320941424369812,0.4053188747829861,0.9969037175178528,0.587493896484375,0.44584325154622395,0.9988846182823181,0.2564923524856567,0.43766454060872395,0.9320985078811646,0.8118093490600586,0.5563482920328776,0.9908530116081238
43,0.31943283081054685,0.4065527174207899,0.9967182278633118,0.5880797386169434,0.4445083194308811,0.9989643096923828,0.24891855716705322,0.4515327877468533,0.9186258316040039,0.7863630294799805,0.575860341389974,0.9907987117767334
44,0.3229780912399292,0.4041086832682292,0.9973214268684387,0.589894151687622,0.44314058091905384,0.998988687992096,0.23994026184082032,0.47104839748806426,0.9277869462966919,0.7775000095367431,0.5898567623562283,0.9907050728797913
45,0.32316038608551023,0.4039794921875,0.9979571104049683,0.5906917095184326,0.4388626946343316,0.999188244342804,0.23500635623931884,0.4905075920952691,0.937545657157898,0.7806735515594483,0.6053866068522136,0.9900158047676086
46,0.32090671062469484,0.40616302490234374,0.9979498982429504,0.5930326461791993,0.4431463453504774,0.9992031455039978,0.22672910690307618,0.5089597913953993,0.9330626130104065,0.7816893577575683,0.6193555619981553,0.9914366602897644
47,0.32642650604248047,0.40344323052300346,0.9985933899879456,0.5956849098205567,0.4449244181315104,0.999097466468811,0.22207682132720946,0.5262701670328777,0.9699582457542419,0.7880520343780517,0.6511384752061632,0.9926280379295349
48,0.33025054931640624,0.4031695895724826,0.9990373849868774,0.5936088562011719,0.4445776197645399,0.9988456964492798,0.22225487232208252,0.5497593773735894,0.9859477281570435,0.7694984436035156,0.6533997429741754,0.9912617206573486
49,0.3309012413024902,0.405555174085829,0.9991376399993896,0.59273681640625,0.44579171074761287,0.9988569021224976,0.21707253456115722,0.5626272413465712,0.9863288998603821,0.761140775680542,0.6639364878336589,0.989119291305542
50,0.3275612831115723,0.4078666687011719,0.99937504529953,0.5951092720031739,0.44937722947862413,0.9990301132202148,0.21029772758483886,0.5882132636176215,0.9934298396110535,0.7623504638671875,0.6813167148166233,0.9919542670249939
51,0.32939915657043456,0.40816760592990453,0.9993863105773926,0.5958247184753418,0.4507333543565538,0.9988884329795837,0.2104795217514038,0.5989574856228299,0.9938675761222839,0.7582889556884765,0.6967838711208767,0.9914244413375854
52,0.32718768119812014,0.4104216681586372,0.9994809031486511,0.5967001438140869,0.4558194054497613,0.9987732768058777,0.2148179292678833,0.6328224605984158,0.9933245778083801,0.751124095916748,0.7127913581000433,0.9896803498268127
53,0.32884988784790037,0.4131464640299479,0.999509334564209,0.5967823028564453,0.4572039710150825,0.9988287091255188,0.21877264976501465,0.6539038340250651,0.994167685508728,0.742319393157959,0.7197001139322917,0.9875597357749939
54,0.329454231262207,0.41823980543348527,0.999517560005188,0.5978630065917969,0.4584336174858941,0.998656153678894,0.22391121387481688,0.6650394863552518,0.9940978288650513,0.7354206085205078,0.735681660970052,0.9836102724075317
55,0.33095378875732423,0.4166207207573785,0.9996618032455444,0.5941898345947265,0.4567735460069444,0.9987486600875854,0.22294180393218993,0.6786811828613282,0.9965083003044128,0.7338313579559326,0.747686258951823,0.9858806729316711
56,0.3327373504638672,0.41999664306640627,0.9997089505195618,0.5946320056915283,0.4615712483723958,0.9990039467811584,0.22668306827545165,0.6984202914767795,0.9973840117454529,0.7302458763122559,0.7657757229275174,0.988078773021698
