frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.641922903060913,0.5268285115559895,0.9995822310447693,0.3962709426879883,0.5172841389973958,0.9994117021560669,0.7317110538482666,0.7733887566460503,0.9954718351364136,0.30819363594055177,0.7700133429633247,0.9947279095649719
1,0.6411989212036133,0.521986813015408,0.9997455477714539,0.3962739944458008,0.5135877821180556,0.999347984790802,0.7445262432098388,0.7497769673665364,0.9975957274436951,0.2884395599365234,0.7498289320203994,0.9954860806465149
2,0.6422464370727539,0.518810060289171,0.999861478805542,0.39649980068206786,0.5069393581814237,0.9991449117660522,0.7652877807617188,0.7301969740125868,0.9985388517379761,0.267803692817688,0.7224414401584202,0.9958000779151917
3,0.6418063163757324,0.5091000450981988,0.999896764755249,0.39354672431945803,0.4995176951090495,0.9990218877792358,0.7791783332824707,0.693988545735677,0.9989744424819946,0.25779640674591064,0.6832536485460069,0.9955494403839111
4,0.6431155204772949,0.5004792955186632,0.9999158382415771,0.39257254600524905,0.49037276373969185,0.9990578293800354,0.7872227668762207,0.6555979834662543,0.999064028263092,0.24279921054840087,0.6480524275037978,0.9946340322494507
5,0.6392802238464356,0.49496099683973527,0.9999111890792847,0.3915158033370972,0.4839430914984809,0.9991456270217896,0.7873841285705566,0.6109730190700955,0.9991692304611206,0.244954514503479,0.6080194685194228,0.995913565158844
6,0.6344651222229004,0.48701697455512155,0.9999032020568848,0.39363484382629393,0.47723431057400173,0.9992039799690247,0.7867661476135254,0.5757930331759983,0.998985230922699,0.23508923053741454,0.571579106648763,0.9958112239837646
7,0.629703950881958,0.47698660956488714,0.9998931884765625,0.39810924530029296,0.47078734503852,0.9991149306297302,0.7779868125915528,0.5382098727756076,0.9990200996398926,0.2316373586654663,0.5344097985161675,0.9954861998558044
8,0.6304572105407715,0.46711908976236977,0.9998587369918823,0.4014500617980957,0.46054407755533855,0.999043881893158,0.7834352493286133,0.5043366326226129,0.9986411929130554,0.24053618907928467,0.4888109842936198,0.9959309697151184
9,0.6271062374114991,0.45878643459743923,0.9997957348823547,0.40485191345214844,0.4531422085232205,0.9990161657333374,0.7828052520751954,0.48175565931532116,0.9982008934020996,0.24687449932098388,0.4609691619873047,0.9958823919296265
