frame,Left Shoulder_x,Left Shoulder_y,Left Shoulder_conf,Right Shoulder_x,Right Shoulder_y,Right Shoulder_conf,Left Elbow_x,Left Elbow_y,Left Elbow_conf,Right Elbow_x,Right Elbow_y,Right Elbow_conf
0,0.6120108922322591,0.5587226019965278,0.9997749924659729,0.34149770736694335,0.5655275132921007,0.9997408986091614,0.7063110987345378,0.914742194281684,0.9805669188499451,0.2585087458292643,0.9303335119176794,0.974437415599823
1,0.612407366434733,0.5595457288953993,0.9997486472129822,0.34143619537353515,0.565469416865596,0.9997312426567078,0.7048269271850586,0.9110702514648438,0.9794973134994507,0.2596664587656657,0.9273757934570312,0.9759061336517334
2,0.6129545211791992,0.5585215250651042,0.9997629523277283,0.3418802897135417,0.564553889521846,0.9996951818466187,0.7058519999186198,0.9147148980034723,0.9806000590324402,0.2602928320566813,0.9286548190646702,0.9740536212921143
3,0.6119907379150391,0.5582603737160011,0.9997265934944153,0.3421321868896484,0.5643747965494792,0.999718964099884,0.7047371546427409,0.911226569281684,0.9783970713615417,0.26066226959228517,0.9269992404513889,0.9747176170349121
4,0.612049674987793,0.5606651023582175,0.9997524619102478,0.34095894495646156,0.5660164727105035,0.9997054934501648,0.7046061197916667,0.9148385507089121,0.9784293174743652,0.2594714641571045,0.9261342931676794,0.9757453799247742
5,0.6108647028605143,0.5598960593894676,0.999784529209137,0.341333548227946,0.5642375804759838,0.9997276663780212,0.7047442118326823,0.9136432223849826,0.980406641960144,0.2590094248453776,0.9294091683846933,0.9758874177932739
6,0.6096782048543294,0.5605545609085648,0.9997888207435608,0.34082813262939454,0.564344957139757,0.9996918439865112,0.7023558298746745,0.9110462330005787,0.9787391424179077,0.2629710833231608,0.9267116970486111,0.9630481600761414
7,0.6073745727539063,0.5600655449761285,0.9997807145118713,0.340974235534668,0.5632497151692708,0.9997263550758362,0.6976497650146485,0.9051742553710938,0.9789960384368896,0.26477994918823244,0.9241163465711806,0.9733912348747253
8,0.6052412668863932,0.5603742246274594,0.9998200535774231,0.34294719696044923,0.5553051418728299,0.9997292160987854,0.7065134048461914,0.8987857394748264,0.9833517670631409,0.26873092651367186,0.8841820610894098,0.9891805052757263
9,0.6008368174235026,0.5531698156286169,0.9998206496238708,0.3427227656046549,0.5488544040256076,0.9997285008430481,0.7189409255981445,0.8655716507523148,0.990889847278595,0.2432128111521403,0.8634035463686343,0.9874223470687866
10,0.6000035603841146,0.5516947428385417,0.9999181032180786,0.34208539326985676,0.5438977276837385,0.9996967315673828,0.737066141764323,0.8223023026077836,0.9970312118530273,0.21443214416503906,0.8347675464771412,0.9911478757858276
11,0.6036443710327148,0.5537278917100694,0.9999433755874634,0.34102869033813477,0.5365741305881077,0.9997413754463196,0.7702906290690105,0.7687602290400752,0.9978618025779724,0.20624375343322754,0.7739268550166377,0.9941959381103516
12,0.6088845570882161,0.5477771335177951,0.9999412298202515,0.33614625930786135,0.5340108235677083,0.9997500777244568,0.7999413172403972,0.7069533171477141,0.9950478672981262,0.1760477066040039,0.7478887487340856,0.9880747199058533
13,0.613918685913086,0.5429309986255787,0.9999051094055176,0.3367976506551107,0.5275031195746528,0.9997835755348206,0.8345180511474609,0.6674441867404514,0.9806365370750427,0.16017284393310546,0.704965266474971,0.9891200065612793
14,0.6109052022298177,0.5316813716182003,0.9999104738235474,0.3334554354349772,0.5225607412832755,0.9998279809951782,0.8299627939860026,0.6039255212854456,0.9892977476119995,0.15135752360026042,0.6445782131618923,0.9870802760124207
15,0.6074034372965494,0.5190138075086805,0.9998181462287903,0.33649272918701173,0.5240774084020544,0.9997912049293518,0.7989973068237305,0.5553814358181424,0.992727518081665,0.1677518367767334,0.6002180876555266,0.990913987159729
16,0.6065849939982096,0.5153367219147859,0.9998447895050049,0.3324329376220703,0.518794024432147,0.9997636675834656,0.8210174560546875,0.5128232602719908,0.9917552471160889,0.1596073627471924,0.5516903347439236,0.9878194332122803
